source_analysis_id	source_seqid	matched_seqid	source_target_symbol	source_label	trait_ontology_name	trait_ontology_id	target_full_name	entrez_id	ensembl_gene_id	gene_name	chromosome	gene_start	gene_end	strand	gene_biotype	genome_build	is_primary_chromosome	mhc	target_resolution_method	target_resolution_notes	mapping_status	mapping_source	somascan_db_version	coordinate_source	coordinate_source_url
GCST90242729	2841-13	2841-13	FRZB	Secreted frizzled-related protein 3 levels (FRZB.2841.13.2)	Secreted frizzled-related protein 3 measurement	http://www.ebi.ac.uk/efo/EFO_0008277	Secreted frizzled-related protein 3	2487	ENSG00000162998	FRZB	2	182833275	182868438	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242730	6401-73		SLURP1	Secreted Ly-6/uPAR-related protein 1 levels (SLURP1.6401.73.3)	secreted Ly-6/uPAR-related protein 1 measurement	http://www.ebi.ac.uk/efo/EFO_0802040			ENSG00000126233	SLURP1	8	142740941	142742414	-1	protein_coding	GRCh38	TRUE	FALSE	ensembl_hgnc_symbol	source SeqId absent from current SomaScan.db; coordinate resolved by matching GWAS Catalog trait symbol to Ensembl HGNC symbol	mapped_to_ensembl	GWAS Catalog trait symbol		Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242731	5960-49		SCGB1C1	Secretoglobin family 1C member 1 levels (SCGB1C1.5960.49.3)	secretoglobin family 1C member 1 measurement	http://www.ebi.ac.uk/efo/EFO_0802041			ENSG00000188076	SCGB1C1	11	193078	194575	1	protein_coding	GRCh38	TRUE	FALSE	ensembl_hgnc_symbol	source SeqId absent from current SomaScan.db; coordinate resolved by matching GWAS Catalog trait symbol to Ensembl HGNC symbol	mapped_to_ensembl	GWAS Catalog trait symbol		Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242732	6508-68	6508-68	SCGB1D2	Secretoglobin family 1D member 2 levels (SCGB1D2.6508.68.3)	secretoglobin family 1D member 2 measurement	http://www.ebi.ac.uk/efo/EFO_0803046	Secretoglobin family 1D member 2	10647	ENSG00000124935	SCGB1D2	11	62242210	62244812	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242733	8235-48	8235-48	CHGB	Secretogranin-1 levels (CHGB.8235.48.3)	secretogranin-1 measurement	http://www.ebi.ac.uk/efo/EFO_0803047	Secretogranin-1	1114	ENSG00000089199	CHGB	20	5911389	5925940	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242734	8377-87	26072-23	SCG2	Secretogranin-2 levels (SCG2.8377.87.4)	secretogranin-2 measurement	http://www.ebi.ac.uk/efo/EFO_0803048	Secretogranin-2	7857	ENSG00000171951	SCG2	2	223596092	223602773	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_gene_name	source SeqId absent from current SomaScan.db; coordinate resolved by matching GWAS Catalog trait symbol to SomaScan.db gene_name	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242735	7957-2	7957-2	SCG3	Secretogranin-3 levels (SCG3.7957.2.3)	secretogranin-3 measurement	http://www.ebi.ac.uk/efo/EFO_0802042	Secretogranin-3	29106	ENSG00000104112	SCG3	15	51681439	51721026	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242736	13509-5	13509-5	SCAMP5	Secretory carrier-associated membrane protein 5 levels (SCAMP5.13509.5.3)	secretory carrier-associated membrane protein 5 measurement	http://www.ebi.ac.uk/efo/EFO_0803049	Secretory carrier-associated membrane protein 5	192683	ENSG00000198794	SCAMP5	15	74957219	75021497	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242737	10916-44	10916-44	PLA2R1	Secretory phospholipase A2 receptor levels (PLA2R1.10916.44.3)	secretory phospholipase A2 receptor measurement	http://www.ebi.ac.uk/efo/EFO_0802043	Secretory phospholipase A2 receptor	22925	ENSG00000153246	PLA2R1	2	159932006	160062906	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242738	13575-40	13575-40	DVL2	Segment polarity protein dishevelled homolog DVL-2 levels (DVL2.13575.40.3)	segment polarity protein dishevelled homolog DVL-2 measurement	http://www.ebi.ac.uk/efo/EFO_0802044	Segment polarity protein dishevelled homolog DVL-2	1856	ENSG00000004975	DVL2	17	7225338	7234538	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242739	3867-49	3867-49	SEZ6L2	Seizure 6-like protein 2 levels (SEZ6L2.3867.49.1)	seizure 6-like protein 2 measurement	http://www.ebi.ac.uk/efo/EFO_0020720	Seizure 6-like protein 2	26470	ENSG00000174938	SEZ6L2	16	29871159	29899582	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242740	14083-25	14083-25	SEPHS1	Selenide, water dikinase 1 levels (SEPHS1.14083.25.3)	selenide, water dikinase 1 measurement	http://www.ebi.ac.uk/efo/EFO_0802045	Selenide, water dikinase 1	22929	ENSG00000086475	SEPHS1	10	13317425	13348596	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242741	11286-78	11286-78	VIMP	Selenoprotein S levels (VIMP.11286.78.3)	selenoprotein S measurement	http://www.ebi.ac.uk/efo/EFO_0802046	Selenoprotein S	55829	ENSG00000131871	SELENOS	15	101270329	101277500	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242742	3222-11	3222-11	SEMA3A	Semaphorin-3A levels (SEMA3A.3222.11.2)	semaphorin-3A measurement	http://www.ebi.ac.uk/efo/EFO_0008278	Semaphorin-3A	10371	ENSG00000075213	SEMA3A	7	83902491	84492939	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242743	5667-3	5667-3	SEMA3B	Semaphorin-3B levels (SEMA3B.5667.3.3)	semaphorin-3B measurement	http://www.ebi.ac.uk/efo/EFO_0802047	Semaphorin-3B	7869	ENSG00000012171	SEMA3B	3	50267507	50277573	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242744	6448-36	6448-36	SEMA3C	Semaphorin-3C levels (SEMA3C.6448.36.3)	semaphorin-3C measurement	http://www.ebi.ac.uk/efo/EFO_0802048	Semaphorin-3C	10512	ENSG00000075223	SEMA3C	7	80742538	80922393	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242745	5363-51	5363-51	SEMA3E	Semaphorin-3E levels (SEMA3E.5363.51.3)	semaphorin-3E measurement	http://www.ebi.ac.uk/efo/EFO_0008279	Semaphorin-3E	9723	ENSG00000170381	SEMA3E	7	83363238	83649188	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242746	5628-21	5628-21	SEMA3G	Semaphorin-3G levels (SEMA3G.5628.21.3)	semaphorin-3G measurement	http://www.ebi.ac.uk/efo/EFO_0802049	Semaphorin-3G	56920	ENSG00000010319	SEMA3G	3	52433035	52445103	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242747	7923-41	7923-41	SEMA4C	Semaphorin-4C levels (SEMA4C.7923.41.3)	semaphorin-4C measurement	http://www.ebi.ac.uk/efo/EFO_0803050	Semaphorin-4C	54910	ENSG00000168758	SEMA4C	2	96859718	96873840	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242748	5737-61	5737-61	SEMA4D	Semaphorin-4D levels (SEMA4D.5737.61.3)	semaphorin-4D measurement	http://www.ebi.ac.uk/efo/EFO_0802050	Semaphorin-4D	10507	ENSG00000187764	SEMA4D	9	89360781	89498201	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242749	13132-14	13132-14	SEMA5A	Semaphorin-5A levels (SEMA5A.13132.14.3)	semaphorin-5A measurement	http://www.ebi.ac.uk/efo/EFO_0021864	Semaphorin-5A	9037	ENSG00000112902	SEMA5A	5	9035033	9546142	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242750	7945-10	7945-10	SEMA6A	Semaphorin-6A levels (SEMA6A.7945.10.3)	semaphorin-6A measurement	http://www.ebi.ac.uk/efo/EFO_0020721	Semaphorin-6A	57556	ENSG00000092421	SEMA6A	5	116443555	116576161	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242751	5122-92	5122-92	SEMA6A	Semaphorin-6A levels (SEMA6A.5122.92.2)	semaphorin-6A measurement	http://www.ebi.ac.uk/efo/EFO_0020721	Semaphorin-6A	57556	ENSG00000092421	SEMA6A	5	116443555	116576161	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242752	14597-5	14597-5	SEMA6C	Semaphorin-6C levels (SEMA6C.14597.5.3)	semaphorin-6C measurement	http://www.ebi.ac.uk/efo/EFO_0803051	Semaphorin-6C, cytoplasmic	10500	ENSG00000143434	SEMA6C	1	151131685	151147813	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242753	7019-13	7019-13	SEMA7A	Semaphorin-7A levels (SEMA7A.7019.13.3)	semaphorin-7A measurement	http://www.ebi.ac.uk/efo/EFO_0803052	Semaphorin-7A	8482	ENSG00000138623	SEMA7A	15	74409289	74433965	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242754	7115-5	7115-5	SEMG1	Semenogelin-1 levels (SEMG1.7115.5.3)	semenogelin-1 measurement	http://www.ebi.ac.uk/efo/EFO_0802051	Semenogelin-1	6406	ENSG00000124233	SEMG1	20	45206973	45210605	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242755	6373-54	6373-54	SEMG2	Semenogelin-2 levels (SEMG2.6373.54.3)	semenogelin-2 measurement	http://www.ebi.ac.uk/efo/EFO_0802052	Protein delta homolog 1	8788	ENSG00000185559	DLK1	14	100725705	100738224	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242756	12626-6	12626-6	SENP7	Sentrin-specific protease 7 levels (SENP7.12626.6.3)	sentrin-specific protease 7 measurement	http://www.ebi.ac.uk/efo/EFO_0803053	Sentrin-specific protease 7	57337	ENSG00000138468	SENP7	3	101324205	101513241	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242757	9287-6	9287-6	SPR	Sepiapterin reductase levels (SPR.9287.6.3)	sepiapterin reductase measurement	http://www.ebi.ac.uk/efo/EFO_0803054	Sepiapterin reductase	6697	ENSG00000116096	SPR	2	72887374	72892158	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242758	12690-33	12690-33	SEPT10	Septin-10 levels (SEPT10.12690.33.3)	septin-10 measurement	http://www.ebi.ac.uk/efo/EFO_0802053	Septin-10	151011	ENSG00000186522	SEPTIN10	2	109542703	109614221	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242759	7886-26	7886-26	SPTLC1	Serine palmitoyltransferase 1 levels (SPTLC1.7886.26.3)	serine palmitoyltransferase 1 measurement	http://www.ebi.ac.uk/efo/EFO_0803055	Serine palmitoyltransferase 1	10558	ENSG00000090054	SPTLC1	9	92000087	92115491	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242760	7267-2	7267-2	SPTLC2	Serine palmitoyltransferase 2 levels (SPTLC2.7267.2.3)	serine palmitoyltransferase 2 measurement	http://www.ebi.ac.uk/efo/EFO_0803056	Serine palmitoyltransferase 2	9517	ENSG00000100596	SPTLC2	14	77505997	77616781	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242761	3317-33	3317-33	HTRA2	Serine protease HTRA2, mitochondrial levels (HTRA2.3317.33.1)	serine protease HTRA2, mitochondrial measurement	http://www.ebi.ac.uk/efo/EFO_0020723	Serine protease HTRA2, mitochondrial	27429	ENSG00000115317	HTRA2	2	74529274	74533966	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242762	10624-45	10624-45	SPINK13	Serine protease inhibitor Kazal-type 13 levels (SPINK13.10624.45.3)	serine protease inhibitor Kazal-type 13 measurement	http://www.ebi.ac.uk/efo/EFO_0803057	Serine protease inhibitor Kazal-type 13	153218	ENSG00000214510	SPINK13	5	148268180	148286255	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242763	13405-61	13405-61	SPINK2	Serine protease inhibitor Kazal-type 2 levels (SPINK2.13405.61.3)	serine protease inhibitor Kazal-type 2 measurement	http://www.ebi.ac.uk/efo/EFO_0802054	Serine protease inhibitor Kazal-type 2	6691	ENSG00000128040	SPINK2	4	56809857	56821869	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242764	8028-22	8028-22	SPINK5	Serine protease inhibitor Kazal-type 5 levels (SPINK5.8028.22.3)	serine protease inhibitor Kazal-type 5 measurement	http://www.ebi.ac.uk/efo/EFO_0803058	Serine protease inhibitor Kazal-type 5	11005	ENSG00000133710	SPINK5	5	148025683	148141031	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242765	5731-1	5731-1	SPINK6	Serine protease inhibitor Kazal-type 6 levels (SPINK6.5731.1.3)	serine protease inhibitor Kazal-type 6 measurement	http://www.ebi.ac.uk/efo/EFO_0802055	Serine protease inhibitor Kazal-type 6	404203	ENSG00000178172	SPINK6	5	148202794	148215137	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242766	7962-11	7962-11	SPINK8	Serine protease inhibitor Kazal-type 8 levels (SPINK8.7962.11.3)	serine protease inhibitor Kazal-type 8 measurement	http://www.ebi.ac.uk/efo/EFO_0803059	Serine protease inhibitor Kazal-type 8	646424	ENSG00000229453	SPINK8	3	48306840	48333661	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242767	8042-88	8042-88	SPINK9	Serine protease inhibitor Kazal-type 9 levels (SPINK9.8042.88.3)	serine protease inhibitor Kazal-type 9 measurement	http://www.ebi.ac.uk/efo/EFO_0803060	Serine protease inhibitor Kazal-type 9	643394	ENSG00000204909	SPINK9	5	148321203	148339852	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242768	12348-46	12348-46	SARS2	Serine--tRNA ligase, mitochondrial levels (SARS2.12348.46.3)	serine--tRNA ligase, mitochondrial measurement	http://www.ebi.ac.uk/efo/EFO_0803061	Serine--tRNA ligase, mitochondrial	54938	ENSG00000104835	SARS2	19	38915265	38930779	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242769	8298-8	8298-8	SSMEM1	Serine-rich single-pass membrane protein 1 levels (SSMEM1.8298.8.3)	serine-rich single-pass membrane protein 1 measurement	http://www.ebi.ac.uk/efo/EFO_0802056	Serine-rich single-pass membrane protein 1	136263	ENSG00000165120	SSMEM1	7	130206344	130219343	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242770	11573-3	11573-3	SRSF6	Serine/arginine-rich splicing factor 6 levels (SRSF6.11573.3.3)	serine/arginine-rich splicing factor 6 measurement	http://www.ebi.ac.uk/efo/EFO_0803062	Serine/arginine-rich splicing factor 6	6431	ENSG00000124193	SRSF6	20	43457875	43504984	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242771	12987-12	12987-12	SRSF7	Serine/arginine-rich splicing factor 7 levels (SRSF7.12987.12.3)	serine/arginine-rich splicing factor 7 measurement	http://www.ebi.ac.uk/efo/EFO_0802057	Serine/arginine-rich splicing factor 7	6432	ENSG00000115875	SRSF7	2	38743599	38751498	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242772	3471-49	3471-49	STK16	Serine/threonine-protein kinase 16 levels (STK16.3471.49.1)	serine/threonine-protein kinase 16 measurement	http://www.ebi.ac.uk/efo/EFO_0020724	Serine/threonine-protein kinase 16	8576	ENSG00000115661	STK16	2	219245212	219250339	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242773	5249-31	5249-31	STK17B	Serine/threonine-protein kinase 17B levels (STK17B.5249.31.3)	serine/threonine-protein kinase 17B measurement	http://www.ebi.ac.uk/efo/EFO_0008281	Serine/threonine-protein kinase 17B	9262	ENSG00000081320	STK17B	2	196133559	196176503	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242774	9790-28	9790-28	BRSK2	Serine/threonine-protein kinase BRSK2 levels (BRSK2.9790.28.3)	serine/threonine-protein kinase BRSK2 measurement	http://www.ebi.ac.uk/efo/EFO_0803063	Serine/threonine-protein kinase BRSK2	9024	ENSG00000174672	BRSK2	11	1389899	1462689	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242775	2853-68	2853-68	CHEK1	Serine/threonine-protein kinase Chk1 levels (CHEK1.2853.68.2)	serine/threonine-protein kinase Chk1 measurement	http://www.ebi.ac.uk/efo/EFO_0021965	Serine/threonine-protein kinase Chk1	1111	ENSG00000149554	CHEK1	11	125625163	125676255	1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
GCST90242776	7826-1	7826-1	DCLK3	Serine/threonine-protein kinase DCLK3 levels (DCLK3.7826.1.3)	serine/threonine-protein kinase DCLK3 measurement	http://www.ebi.ac.uk/efo/EFO_0803064	Serine/threonine-protein kinase DCLK3	85443	ENSG00000163673	DCLK3	3	36712409	36764553	-1	protein_coding	GRCh38	TRUE	FALSE	somascan_db_seqid	""	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
