seqid	target_full_name	entrez_id	ensembl_gene_id	gene_name	chromosome	gene_start	gene_end	strand	gene_biotype	genome_build	is_primary_chromosome	mhc	somascan_is_multiple	menu_v4_0	menu_v4_1	menu_v5_0	mapping_status	mapping_source	somascan_db_version	coordinate_source	coordinate_source_url
4992-49	Granulins	2896	ENSG00000030582	GRN	17	44345108	44353106	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
4993-16	Glutathione S-transferase A3	2940	ENSG00000174156	GSTA3	6	52896639	52909701	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
4995-16	15-hydroxyprostaglandin dehydrogenase [NAD(+)]	3248	ENSG00000164120	HPGD	4	174453668	174523154	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
4996-66	Histidine-rich glycoprotein	3273	ENSG00000113905	HRG	3	186660216	186678452	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
4997-19	Eukaryotic initiation factor 4A-III	9775	ENSG00000291508	EIF4A3	HG2118_PATCH	159075	171857	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
4997-19	Eukaryotic initiation factor 4A-III	9775	ENSG00000141543	EIF4A3	17	80132700	80147151	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5000-52	Galectin-3-binding protein	3959	ENSG00000108679	LGALS3BP	17	78970308	78979969	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5001-6	Mammaglobin-B	4246	ENSG00000124939	SCGB2A1	11	62208666	62213943	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5002-76	Matrix metalloproteinase-14	4323	ENSG00000157227	MMP14	14	22836532	22849041	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5004-69	Mitogen-activated protein kinase 11	5600	ENSG00000185386	MAPK11	22	50263703	50270767	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5005-4	Mitogen-activated protein kinase 12	6300	ENSG00000188130	MAPK12	22	50245186	50261851	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5006-71	Mitogen-activated protein kinase 13	5603	ENSG00000156711	MAPK13	6	36127809	36144524	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5007-1	Mitogen-activated protein kinase 14	1432	ENSG00000112062	MAPK14	6	36027700	36122511	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5008-51	Superoxide dismutase [Mn], mitochondrial	6648	ENSG00000291237	SOD2	6	159569593	159762529	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5009-11	Moesin	4478	ENSG00000147065	MSN	X	65588377	65766886	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5011-11	Nicotinamide phosphoribosyltransferase	10135	ENSG00000105835	NAMPT	7	106248298	106291225	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5012-67	Adenylate kinase isoenzyme 1	203	ENSG00000106992	AK1	9	127866435	127878558	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5013-2	Chloride intracellular channel protein 1	1192	ENSG00000230685	CLIC1	HSCHR6_MHC_COX_CTG1	3207869	3217043	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5013-2	Chloride intracellular channel protein 1	1192	ENSG00000226248	CLIC1	HSCHR6_MHC_DBB_CTG1	2978342	2987529	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5013-2	Chloride intracellular channel protein 1	1192	ENSG00000226651	CLIC1	HSCHR6_MHC_MANN_CTG1	3035628	3044810	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5013-2	Chloride intracellular channel protein 1	1192	ENSG00000213719	CLIC1	6	31730579	31740558	-1	protein_coding	GRCh38	TRUE	TRUE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5013-2	Chloride intracellular channel protein 1	1192	ENSG00000226417	CLIC1	HSCHR6_MHC_MCF_CTG1	3072456	3081639	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5013-2	Chloride intracellular channel protein 1	1192	ENSG00000223639	CLIC1	HSCHR6_MHC_SSTO_CTG1	3029877	3039060	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5013-2	Chloride intracellular channel protein 1	1192	ENSG00000206394	CLIC1	HSCHR6_MHC_QBL_CTG1	2986392	2995582	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5014-49	Cytoplasmic protein NCK1	4690	ENSG00000158092	NCK1	3	136862177	136953515	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5015-15	Platelet-activating factor acetylhydrolase	7941	ENSG00000146070	PLA2G7	6	46698431	46735728	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5017-19	Peroxiredoxin-5, mitochondrial	25824	ENSG00000126432	PRDX5	11	64317977	64321827	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5018-68	Peroxiredoxin-6	9588	ENSG00000117592	PRDX6	1	173476814	173494013	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5019-16	Ubiquitin carboxyl-terminal hydrolase isozyme L1	7345	ENSG00000154277	UCHL1	4	41256413	41268567	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5020-50	Phosphoglycerate kinase 1	5230	ENSG00000102144	PGK1	X	77910739	78132378	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5021-13	Inorganic pyrophosphatase	5464	ENSG00000180817	PPA1	10	70202831	70233911	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5023-23	Adenylosuccinate lyase	158	ENSG00000239900	ADSL	22	40346461	40390463	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5024-67	Retinoblastoma-associated protein	5925	ENSG00000139687	RB1	13	48303710	48599436	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5026-66	40S ribosomal protein S3	6188	ENSG00000149273	RPS3	11	75394327	75422304	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5028-59	Scavenger receptor cysteine-rich type 1 protein M130	9332	ENSG00000177575	CD163	12	7469417	7503911	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5029-3	Prolyl endopeptidase FAP	2191	ENSG00000078098	FAP	2	162170684	162245151	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5030-52	NAD-dependent protein deacetylase sirtuin-2	22933	ENSG00000283100	SIRT2	HG26_PATCH	288227	309534	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5030-52	NAD-dependent protein deacetylase sirtuin-2	22933	ENSG00000068903	SIRT2	19	38878555	38900501	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5031-10	Spectrin alpha chain, non-erythrocytic 1	6709	ENSG00000197694	SPTAN1	9	128552558	128633663	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5032-64	FACT complex subunit SSRP1	6749	ENSG00000149136	SSRP1	11	57325982	57335952	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5033-27	Tropomyosin alpha-1 chain	7168	ENSG00000140416	TPM1	15	63042130	63071915	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5034-79	Trypsin-2	5645	ENSG00000282049	PRSS2	HSCHR7_2_CTG6	793943	797532	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5034-79	Trypsin-2	5645	ENSG00000275896	PRSS2	7	142760398	142774564	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5035-7	Thymidylate synthase	7298	ENSG00000176890	TYMS	18	657127	676613	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5036-50	Tumor necrosis factor-inducible gene 6 protein	7130	ENSG00000123610	TNFAIP6	2	151357585	151380931	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5060-62	Programmed cell death 1 ligand 1	29126	ENSG00000120217	CD274	9	5450503	5470566	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5061-27	ICOS ligand	23308	ENSG00000160223	ICOSLG	21	44215382	44241446	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5062-60	CD226 antigen	10666	ENSG00000150637	CD226	18	69831158	69961803	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5063-12	Natural killer cell receptor 2B4	51744	ENSG00000122223	CD244	1	160829075	160862904	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5065-8	CD83 antigen	9308	ENSG00000112149	CD83	6	14117256	14203465	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5065-98	CD83 antigen	9308	ENSG00000112149	CD83	6	14117256	14203465	1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5066-134	CMRF35-like molecule 6	10871	ENSG00000291920	CD300C	HG2580_PATCH	117521	122563	-1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5066-134	CMRF35-like molecule 6	10871	ENSG00000167850	CD300C	17	74534362	74546174	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5069-9	Complement decay-accelerating factor	1604	ENSG00000196352	CD55	1	207321171	207386804	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5070-76	Tumor necrosis factor receptor superfamily member 6B	8771	ENSG00000243509	TNFRSF6B	20	63696368	63698689	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5076-53	Ephrin type-A receptor 10	284656	ENSG00000183317	EPHA10	1	37713880	37765155	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5078-82	Ephrin type-B receptor 6	2051	ENSG00000275482	EPHB6	HSCHR7_2_CTG6	878117	894135	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5078-82	Ephrin type-B receptor 6	2051	ENSG00000106123	EPHB6	7	142854809	142872810	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5080-131	Transmembrane glycoprotein NMB:Extracellular domain	10457	ENSG00000136235	GPNMB	7	23235967	23275111	1	protein_coding	GRCh38	TRUE	FALSE	0	0	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5082-51	X-linked interleukin-1 receptor accessory protein-like 2	26280	ENSG00000189108	IL1RAPL2	X	104566194	105769728	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5084-154	Interleukin-17 receptor B	55540	ENSG00000056736	IL17RB	3	53845673	53873463	1	protein_coding	GRCh38	TRUE	FALSE	0	0	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5085-18	Interleukin-20 receptor subunit alpha	53832	ENSG00000016402	IL20RA	6	136999971	137045180	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5087-5	Interleukin-22 receptor subunit alpha-2	116379	ENSG00000164485	IL22RA2	6	137143820	137173648	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5088-175	Interleukin-23 receptor	149233	ENSG00000162594	IL23R	1	67138907	67265873	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5089-11	Interleukin-7 receptor subunit alpha	3575	ENSG00000168685	IL7R	5	35852695	35879603	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5090-49	Leukocyte immunoglobulin-like receptor subfamily B member 1	10859	ENSG00000274669	LILRB1	HSCHR19LRC_COX1_CTG3_1	523316	543942	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5090-49	Leukocyte immunoglobulin-like receptor subfamily B member 1	10859	ENSG00000276452	LILRB1	HSCHR19LRC_PGF2_CTG3_1	363079	364052	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5090-49	Leukocyte immunoglobulin-like receptor subfamily B member 1	10859	ENSG00000277134	LILRB1	HSCHR19_4_CTG3_1	613049	620134	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5090-49	Leukocyte immunoglobulin-like receptor subfamily B member 1	10859	ENSG00000277807	LILRB1	HSCHR19LRC_PGF1_CTG3_1	522048	542447	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5090-49	Leukocyte immunoglobulin-like receptor subfamily B member 1	10859	ENSG00000104972	LILRB1	19	54616309	54638022	1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5091-28	Leukocyte immunoglobulin-like receptor subfamily B member 2	10288	ENSG00000276146	LILRB2	HSCHR19LRC_COX1_CTG3_1	248562	256056	-1	protein_coding	GRCh38	FALSE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5091-28	Leukocyte immunoglobulin-like receptor subfamily B member 2	10288	ENSG00000274513	LILRB2	HSCHR19LRC_PGF2_CTG3_1	248817	256311	-1	protein_coding	GRCh38	FALSE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5091-28	Leukocyte immunoglobulin-like receptor subfamily B member 2	10288	ENSG00000275463	LILRB2	HSCHR19_4_CTG3_1	248789	256153	-1	protein_coding	GRCh38	FALSE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5091-28	Leukocyte immunoglobulin-like receptor subfamily B member 2	10288	ENSG00000277751	LILRB2	HSCHR19LRC_PGF1_CTG3_1	248805	253362	-1	protein_coding	GRCh38	FALSE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5091-28	Leukocyte immunoglobulin-like receptor subfamily B member 2	10288	ENSG00000131042	LILRB2	19	54273812	54281184	-1	protein_coding	GRCh38	TRUE	FALSE	0	0	0	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5092-51	Protein jagged-1:Extracellular domain	182	ENSG00000101384	JAG1	20	10637684	10674396	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5093-47	Protein jagged-2	3714	ENSG00000184916	JAG2	14	105140982	105168919	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5094-62	Junctional adhesion molecule-like	120425	ENSG00000160593	JAML	11	118193725	118226323	-1	protein_coding	GRCh38	TRUE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5095-21	Killer cell immunoglobulin-like receptor 2DL4	3805	ENSG00000284457	KIR2DL4	HSCHR19KIR_0019-4656-B_CTG3_1	135594	146510	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5095-21	Killer cell immunoglobulin-like receptor 2DL4	3805	ENSG00000283961	KIR2DL4	HSCHR19KIR_0019-4656-A_CTG3_1	105167	116152	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5095-21	Killer cell immunoglobulin-like receptor 2DL4	3805	ENSG00000283986	KIR2DL4	HSCHR19KIR_502960008-2_CTG3_1	105016	115966	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5095-21	Killer cell immunoglobulin-like receptor 2DL4	3805	ENSG00000283869	KIR2DL4	HSCHR19KIR_502960008-1_CTG3_1	105093	116116	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5095-21	Killer cell immunoglobulin-like receptor 2DL4	3805	ENSG00000284340	KIR2DL4	HSCHR19KIR_7191059-2_CTG3_1	105168	116118	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5095-21	Killer cell immunoglobulin-like receptor 2DL4	3805	ENSG00000284460	KIR2DL4	HSCHR19KIR_7191059-1_CTG3_1	105131	116154	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
5095-21	Killer cell immunoglobulin-like receptor 2DL4	3805	ENSG00000274955	KIR2DL4	HSCHR19KIR_ABC08_AB_HAP_C_P_CTG3_1	105165	116149	1	protein_coding	GRCh38	FALSE	FALSE	0	1	1	1	mapped_to_ensembl	SomaScan.db	0.99.10	Ensembl BioMart hsapiens_gene_ensembl	https://www.ensembl.org/biomart/martservice
